


0.0,0.0,-0.005858690048149084,0.0,0.0,0.0
0.0,0.0,-0.005105019336327939,0.0,0.0,0.0
0.0,0.0,-0.004854161715024223,0.0,0.0,0.0
0.0,0.0,-0.0049840962220597486,0.0,0.0,0.0
0.0,0.0,-0.0050277334250115905,0.0,0.0,0.0
0.0,0.0,-0.005006021879535677,0.0,0.0,0.0
0.0,0.0,-0.004999114772972039,0.0,0.0,0.0
0.0,0.0,-0.005003432242741329,0.0,0.0,0.0
0.0,0.0,-0.005005189271379425,0.0,0.0,0.0
0.0,0.0,-0.005005047964165599,0.0,0.0,0.0
0.0,0.0,-0.005005327593357657,0.0,0.0,0.0
8.603043549672492e-05,-0.00030632778475949535,-0.00105052702508945,0.0,0.6893444788319347,0.0
-0.0008016086995862858,0.00019454426004697335,-0.0007241833087495994,0.0,0.688152085424708,0.0
-0.0008640746266048125,-0.0001085471119833156,-0.0006681814727706071,0.0,0.6864431295092914,0.0
0.0005413291915831237,-0.00014200431831755964,-0.0008911189231246806,0.0,0.6857207183245655,0.0
-0.000837995601320766,0.0004712282025610213,-1.4502627458151034e-05,0.0,0.686538614031875,0.0
2.7420278322451618e-05,0.00038151895953871136,0.0008410189410779471,0.0,0.6884879022039557,0.0
-0.0002593165756886644,-0.0004557174280525227,0.000881081398977397,0.0,0.6855392552038885,0.0
5.2106180833513384e-05,-0.0005287410131699675,0.0008730449375799527,0.0,0.6858660732614104,0.0
0.0002493494163773359,-0.0005226626479987545,0.0008341224446062597,0.0,0.6857500308544935,0.0
0.0005934612930821708,-0.000310863119374029,0.0007594497067288707,0.0,0.6853249562461857,0.0
0.0007626098142591412,0.00016136092497955997,0.0006482815584719563,0.0,0.6850040099376331,0.0
0.0006581977809644342,0.00021023873099487405,0.000742564571447503,0.0,0.6853513534587272,0.0
1.9118631979708053e-05,-0.0003644973978756186,0.0009461556463551098,0.0,0.6865896468873527,0.0
-0.0008030953803538737,5.498989242991563e-05,0.0006166731724048323,0.0,0.6885481065909509,0.0
-0.0005968502593659138,0.000586859515982983,-0.000572455151138198,0.0,0.6904504469990834,0.0
-4.93908927981448e-05,-7.350878783083302e-05,-0.0010102099358155923,0.0,0.6913401949697041,0.0
